Date,Platform,Post_ID,Content_Type,Likes,Shares,Comments,Impressions,Followers
3/24/2023,Instagram,Post_53,Image,751,390,105,53748,26022
7/13/2023,Facebook,Post_86,Text,58,16,93,84877,57791
11/08/2023,Twitter,Post_26,Text,410,176,68,79401,35386
8/22/2023,Twitter,Post_45,Video,554,340,249,21946,30684
7/19/2023,Twitter,Post_84,Carousel,95,172,292,61444,20810
7/20/2023,Facebook,Post_91,Carousel,226,350,191,39211,28093
3/16/2023,Facebook,Post_94,Video,91,20,161,58053,53911
09/01/2023,Instagram,Post_49,Text,748,396,300,68560,157732
10/02/2023,Instagram,Post_26,Text,329,168,167,20113,93996
03/07/2023,Instagram,Post_4,Text,880,328,134,15541,35559
11/21/2023,Twitter,Post_79,Video,200,353,7,76616,32771
08/11/2023,Instagram,Post_2,Video,70,252,125,68469,140599
6/29/2023,Twitter,Post_92,Image,480,138,155,48829,27417
6/19/2023,Twitter,Post_3,Text,720,399,160,88086,6222
10/26/2023,Instagram,Post_44,Carousel,817,174,285,17495,108405
4/24/2023,Instagram,Post_100,Text,479,429,7,16368,107616
07/02/2023,Instagram,Post_49,Text,198,21,173,34841,61187
3/26/2023,Facebook,Post_61,Text,361,83,35,37696,26342
12/26/2023,Facebook,Post_2,Image,343,460,298,64121,44741
6/23/2023,Instagram,Post_100,Image,676,218,145,11201,126825
4/23/2023,Instagram,Post_59,Image,931,40,251,6200,84450
1/24/2023,Twitter,Post_85,Image,671,378,31,49562,15381
11/23/2023,Twitter,Post_14,Carousel,277,310,9,97058,11170
08/02/2023,Twitter,Post_96,Carousel,614,236,127,51917,7176
11/12/2023,Instagram,Post_65,Video,741,389,0,3309,134588
7/16/2023,Twitter,Post_44,Carousel,482,414,98,9772,25250
3/28/2023,Facebook,Post_59,Text,401,228,29,38222,52266
6/22/2023,Instagram,Post_57,Video,959,252,213,1761,69073
4/25/2023,Twitter,Post_83,Image,719,472,88,68778,49419
9/24/2023,Instagram,Post_85,Image,757,437,84,35350,33292
01/05/2023,Twitter,Post_69,Video,782,416,199,11226,24384
12/06/2023,Instagram,Post_79,Image,444,338,121,73289,186933
1/20/2023,Twitter,Post_13,Carousel,495,179,98,38597,26374
4/18/2023,Instagram,Post_78,Carousel,132,260,136,94018,77007
12/21/2023,Instagram,Post_90,Text,880,18,87,63566,145029
5/28/2023,Instagram,Post_71,Text,406,310,26,55913,161554
11/14/2023,Instagram,Post_56,Text,444,34,257,29904,159031
01/09/2023,Facebook,Post_5,Video,882,323,139,64739,16048
09/12/2023,Twitter,Post_59,Image,769,357,171,42141,40963
3/20/2023,Facebook,Post_49,Carousel,288,73,19,47692,45803
5/24/2023,Twitter,Post_8,Carousel,61,481,47,22566,33229
05/10/2023,Facebook,Post_34,Video,580,413,46,46647,13279
9/26/2023,Facebook,Post_70,Carousel,626,126,209,11524,50502
1/29/2023,Facebook,Post_27,Video,661,279,61,80243,26502
06/05/2023,Facebook,Post_51,Carousel,668,91,57,78661,44357
06/12/2023,Facebook,Post_2,Video,447,291,228,71575,14994
09/12/2023,Instagram,Post_89,Video,442,436,93,46824,154490
02/03/2023,Instagram,Post_79,Carousel,142,255,137,78195,129817
7/19/2023,Facebook,Post_33,Carousel,405,444,107,83441,26122
9/30/2023,Facebook,Post_28,Carousel,446,440,16,76747,33824
3/19/2023,Facebook,Post_39,Image,138,401,267,49881,31811
05/01/2023,Twitter,Post_85,Video,507,281,241,83428,47869
11/07/2023,Twitter,Post_81,Text,358,125,218,79287,46216
03/12/2023,Facebook,Post_31,Carousel,695,137,259,95405,60532
1/15/2023,Instagram,Post_92,Carousel,709,90,98,71318,196653
04/10/2023,Instagram,Post_28,Carousel,975,459,254,18804,92530
11/18/2023,Twitter,Post_19,Text,646,270,175,56280,43331
9/17/2023,Instagram,Post_58,Video,582,366,79,70401,47604
8/25/2023,Twitter,Post_90,Carousel,438,497,203,65454,39484
5/29/2023,Facebook,Post_65,Carousel,539,165,270,66352,64735
05/06/2023,Facebook,Post_58,Carousel,326,255,119,93730,58324
02/08/2023,Instagram,Post_51,Video,664,37,249,87343,44837
08/02/2023,Twitter,Post_80,Text,470,186,188,28087,44351
10/19/2023,Facebook,Post_67,Carousel,108,499,175,58694,32047
11/18/2023,Instagram,Post_55,Carousel,887,461,181,16820,101039
08/07/2023,Facebook,Post_45,Video,598,340,292,42519,31904
10/17/2023,Facebook,Post_19,Carousel,745,24,84,64847,88124
6/16/2023,Facebook,Post_46,Text,66,206,280,80160,35469
11/16/2023,Facebook,Post_90,Video,705,157,139,8090,44926
9/16/2023,Instagram,Post_8,Image,158,70,198,99315,69724
07/01/2023,Twitter,Post_21,Text,959,460,142,64590,28390
09/11/2023,Instagram,Post_88,Image,932,483,74,24809,172572
10/05/2023,Facebook,Post_93,Text,859,468,235,48811,84803
03/01/2023,Twitter,Post_28,Image,728,39,288,99449,29894
1/20/2023,Instagram,Post_43,Text,800,327,233,43919,61210
09/05/2023,Twitter,Post_14,Video,676,98,86,35974,19977
6/22/2023,Instagram,Post_8,Video,864,211,30,49109,174070
12/03/2023,Twitter,Post_91,Carousel,879,295,104,90684,22325
07/10/2023,Facebook,Post_20,Image,747,35,199,51805,39804
05/02/2023,Instagram,Post_57,Text,893,285,67,24494,57598
6/14/2023,Instagram,Post_75,Image,583,343,118,60174,26330
7/30/2023,Instagram,Post_52,Video,873,425,97,9426,20249
04/05/2023,Facebook,Post_75,Carousel,772,448,81,88277,26957
7/26/2023,Facebook,Post_35,Text,318,166,104,78980,71172
4/16/2023,Twitter,Post_73,Image,670,8,65,32678,22008
07/07/2023,Twitter,Post_92,Video,725,138,107,84799,9705
4/16/2023,Facebook,Post_95,Image,80,84,226,71413,92348
07/10/2023,Facebook,Post_94,Text,225,123,114,43863,33686
6/23/2023,Instagram,Post_44,Video,91,92,241,50940,115089
11/10/2023,Facebook,Post_71,Image,807,432,218,58865,61844
10/17/2023,Twitter,Post_82,Image,545,54,263,77455,5995
01/01/2023,Twitter,Post_1,Video,754,403,294,52732,13569
5/31/2023,Twitter,Post_47,Video,220,101,244,94244,40963
04/12/2023,Facebook,Post_63,Video,190,162,204,61536,92378
7/14/2023,Instagram,Post_21,Carousel,151,258,269,2140,30531
6/24/2023,Instagram,Post_92,Carousel,741,460,237,18934,173144
8/22/2023,Facebook,Post_67,Image,169,2,22,39407,39598
1/13/2023,Instagram,Post_73,Text,398,369,153,66687,141040
5/23/2023,Facebook,Post_87,Image,172,494,4,12288,64942
10/04/2023,Twitter,Post_89,Image,673,244,114,35773,39195
02/10/2023,Twitter,Post_13,Video,160,287,146,44691,41338
3/16/2023,Facebook,Post_27,Carousel,669,486,219,64005,41364
6/26/2023,Instagram,Post_18,Text,12,260,86,96233,134798
5/22/2023,Twitter,Post_24,Text,398,361,151,36747,43311
04/12/2023,Twitter,Post_87,Image,769,244,84,48421,42167
5/30/2023,Facebook,Post_38,Text,388,455,177,99804,84803
3/31/2023,Twitter,Post_24,Video,612,319,53,15050,40687
7/20/2023,Facebook,Post_6,Text,591,112,98,64839,63455
08/10/2023,Twitter,Post_53,Video,979,311,107,74539,25847
8/26/2023,Facebook,Post_36,Carousel,80,388,280,15628,22301
05/07/2023,Facebook,Post_69,Image,95,381,147,16781,28497
11/09/2023,Twitter,Post_95,Video,602,482,221,14028,33410
3/20/2023,Instagram,Post_55,Video,944,197,298,3043,70219
7/13/2023,Instagram,Post_91,Text,489,57,199,9021,37334
01/06/2023,Facebook,Post_52,Video,769,261,188,2177,48320
07/05/2023,Facebook,Post_51,Image,314,268,148,34318,94438
11/09/2023,Twitter,Post_55,Video,713,466,227,68280,46827
08/05/2023,Instagram,Post_69,Carousel,939,419,157,13516,114379
09/02/2023,Instagram,Post_48,Video,189,105,76,92632,141383
4/29/2023,Facebook,Post_31,Text,158,310,23,3667,79258
05/09/2023,Instagram,Post_80,Video,631,69,148,86719,166628
05/12/2023,Facebook,Post_95,Image,585,314,234,74003,25214
6/24/2023,Instagram,Post_94,Video,120,499,294,67769,142405
6/23/2023,Instagram,Post_83,Carousel,179,227,133,88869,110194
07/12/2023,Twitter,Post_1,Carousel,688,117,296,19134,47187
10/16/2023,Facebook,Post_27,Video,562,189,104,19634,52581
6/23/2023,Facebook,Post_34,Carousel,619,205,64,5440,61014
4/27/2023,Facebook,Post_18,Carousel,994,422,139,92858,86181
8/22/2023,Instagram,Post_33,Video,413,46,13,32913,107705
5/30/2023,Facebook,Post_49,Carousel,863,424,4,68130,30087
02/10/2023,Facebook,Post_59,Text,470,196,111,78667,10738
5/23/2023,Twitter,Post_81,Carousel,472,420,209,30724,22827
01/01/2023,Twitter,Post_98,Carousel,612,454,111,85076,7838
03/12/2023,Twitter,Post_26,Image,802,383,116,28177,25020
10/18/2023,Instagram,Post_63,Carousel,465,90,27,91073,38467
9/18/2023,Facebook,Post_13,Video,633,393,297,53109,11589
2/21/2023,Twitter,Post_86,Carousel,358,484,233,85021,7469
1/18/2023,Twitter,Post_27,Carousel,337,53,283,51494,16560
6/16/2023,Twitter,Post_82,Carousel,847,337,288,78296,40377
12/14/2023,Twitter,Post_19,Carousel,532,418,288,66769,15871
07/07/2023,Facebook,Post_34,Text,762,375,142,1056,18913
01/03/2023,Instagram,Post_13,Image,802,445,216,28411,106065
03/11/2023,Instagram,Post_24,Text,345,272,213,69634,192113
01/05/2023,Twitter,Post_25,Text,741,221,143,95473,36586
2/18/2023,Facebook,Post_29,Carousel,430,316,179,5153,57036
05/10/2023,Facebook,Post_36,Text,733,389,271,91094,60532
6/13/2023,Facebook,Post_78,Image,676,384,161,16301,71338
06/01/2023,Twitter,Post_70,Carousel,365,205,218,40656,29936
4/22/2023,Instagram,Post_81,Carousel,505,302,255,63412,34318
08/04/2023,Twitter,Post_28,Video,64,242,170,27884,32763
02/05/2023,Instagram,Post_5,Image,714,15,159,37309,85802
12/28/2023,Instagram,Post_93,Carousel,487,340,152,80706,64460
3/22/2023,Twitter,Post_84,Video,185,137,46,36526,19474
09/12/2023,Facebook,Post_43,Video,153,455,92,47409,58930
10/05/2023,Instagram,Post_62,Carousel,947,14,153,85976,73867
7/30/2023,Twitter,Post_25,Text,345,132,297,15157,21782
04/03/2023,Instagram,Post_37,Image,709,173,56,43748,59628
8/16/2023,Instagram,Post_78,Text,921,200,224,74449,101106
12/22/2023,Twitter,Post_35,Carousel,93,391,191,22015,14522
04/11/2023,Instagram,Post_49,Video,5,222,138,32685,75543
11/11/2023,Instagram,Post_51,Image,257,58,74,81700,104434
10/06/2023,Twitter,Post_16,Carousel,503,308,207,63304,45121
10/19/2023,Facebook,Post_59,Text,451,129,95,66890,41108
2/26/2023,Facebook,Post_79,Image,407,96,182,54443,27492
01/08/2023,Instagram,Post_17,Image,59,325,123,8763,143760
11/28/2023,Instagram,Post_70,Image,147,75,61,43051,111213
7/15/2023,Twitter,Post_59,Image,343,45,217,66536,27640
8/28/2023,Twitter,Post_14,Text,241,8,23,14649,27816
02/08/2023,Twitter,Post_86,Text,444,472,244,10483,33448
10/22/2023,Facebook,Post_12,Text,941,386,115,32130,86564
11/27/2023,Twitter,Post_45,Text,558,321,124,55915,18048
1/15/2023,Instagram,Post_60,Video,214,76,9,42250,142324
06/01/2023,Twitter,Post_20,Image,871,36,297,28662,37017
7/30/2023,Facebook,Post_32,Text,211,432,39,83148,62745
04/03/2023,Facebook,Post_63,Video,971,314,144,36391,18767
06/01/2023,Facebook,Post_50,Video,803,324,115,75801,48331
10/12/2023,Instagram,Post_11,Carousel,558,79,128,72936,145966
11/16/2023,Instagram,Post_72,Video,810,207,242,19770,90382
04/02/2023,Instagram,Post_7,Carousel,435,405,122,25178,26688
9/30/2023,Twitter,Post_90,Image,291,414,84,59330,16263
08/02/2023,Twitter,Post_32,Video,372,389,254,12667,21983
12/11/2023,Instagram,Post_14,Text,828,411,106,67070,102479
11/09/2023,Twitter,Post_19,Text,967,473,230,40047,28094
8/16/2023,Instagram,Post_47,Video,86,58,253,45112,91407
5/27/2023,Twitter,Post_32,Text,706,453,59,9054,44984
2/14/2023,Instagram,Post_7,Text,3,153,141,99698,37600
01/02/2023,Facebook,Post_37,Carousel,724,182,112,45757,33506
10/16/2023,Instagram,Post_30,Video,149,77,235,79091,136009
11/28/2023,Twitter,Post_97,Text,100,100,287,2477,8502
06/06/2023,Twitter,Post_34,Text,646,91,48,34655,26187
3/24/2023,Facebook,Post_87,Video,42,464,247,50698,32131
07/07/2023,Instagram,Post_14,Text,948,277,220,14372,106270
9/22/2023,Facebook,Post_23,Image,147,14,116,65796,52413
5/18/2023,Instagram,Post_79,Carousel,138,286,42,27164,77391
06/09/2023,Twitter,Post_98,Video,553,425,288,40324,43016
7/18/2023,Twitter,Post_93,Image,885,345,7,31278,18239
8/15/2023,Facebook,Post_52,Carousel,783,500,54,54461,97245
10/20/2023,Instagram,Post_26,Image,871,77,16,20018,126825
07/04/2023,Facebook,Post_92,Image,236,490,198,11360,98624
6/21/2023,Facebook,Post_48,Image,610,332,88,53827,26285
04/01/2023,Facebook,Post_18,Carousel,893,295,181,22495,70054
3/20/2023,Twitter,Post_9,Video,866,496,95,1286,32195
04/11/2023,Instagram,Post_7,Text,146,147,289,34500,61272
8/27/2023,Facebook,Post_77,Image,607,224,167,74518,20227
06/06/2023,Facebook,Post_51,Image,862,356,257,6801,72008
10/12/2023,Twitter,Post_83,Text,968,53,87,57137,9235
11/19/2023,Instagram,Post_91,Video,415,158,231,41392,144549
06/03/2023,Instagram,Post_20,Video,697,419,127,4529,145029
2/24/2023,Facebook,Post_65,Image,579,24,280,90817,60011
4/26/2023,Facebook,Post_16,Video,450,303,290,10588,35498
01/09/2023,Facebook,Post_39,Text,550,116,67,23185,59442
4/27/2023,Instagram,Post_65,Text,667,416,212,82263,186561
01/09/2023,Facebook,Post_8,Carousel,792,249,236,20881,26575
12/05/2023,Instagram,Post_35,Video,667,88,270,55838,37127
6/30/2023,Facebook,Post_62,Text,728,1,92,20681,62150
11/10/2023,Instagram,Post_50,Carousel,546,241,234,45454,58393
09/07/2023,Twitter,Post_19,Image,21,188,9,8995,20206
04/06/2023,Facebook,Post_7,Video,136,435,237,93219,88098
7/13/2023,Instagram,Post_58,Video,62,483,52,64373,45177
2/27/2023,Facebook,Post_90,Video,886,188,204,26806,92042
10/22/2023,Instagram,Post_54,Text,530,89,225,28296,53039
01/04/2023,Facebook,Post_11,Video,132,394,7,31996,47776
12/09/2023,Instagram,Post_64,Video,900,44,298,80241,106428
03/08/2023,Instagram,Post_16,Video,331,162,144,61574,51745
01/09/2023,Twitter,Post_21,Video,193,233,106,17657,33071
5/21/2023,Instagram,Post_27,Text,180,23,267,89918,96221
02/04/2023,Facebook,Post_61,Text,215,351,192,17144,99589
08/01/2023,Instagram,Post_71,Image,915,113,255,64291,118067
11/14/2023,Facebook,Post_57,Video,301,347,79,8556,93193
03/02/2023,Instagram,Post_46,Text,501,62,274,19683,103397
04/05/2023,Twitter,Post_66,Image,771,323,84,25505,5394
3/29/2023,Instagram,Post_10,Text,713,334,120,90226,23458
06/03/2023,Facebook,Post_98,Image,669,466,266,34071,40829
09/08/2023,Facebook,Post_31,Video,987,295,97,97847,62858
9/29/2023,Instagram,Post_89,Carousel,726,330,222,94715,173976
2/23/2023,Facebook,Post_53,Text,26,290,176,88153,22862
01/10/2023,Twitter,Post_50,Carousel,177,271,242,33723,7563
03/10/2023,Instagram,Post_27,Text,513,75,104,14277,101227
11/09/2023,Facebook,Post_73,Video,670,95,139,25049,40662
3/25/2023,Twitter,Post_86,Carousel,79,410,111,82089,45285
11/25/2023,Instagram,Post_63,Carousel,473,172,77,47248,172845
12/23/2023,Facebook,Post_39,Image,876,28,126,59235,28906
8/29/2023,Facebook,Post_12,Text,117,371,242,33710,83379
03/01/2023,Facebook,Post_83,Image,98,487,237,17245,35797
9/16/2023,Twitter,Post_48,Text,343,355,2,28259,39358
12/16/2023,Facebook,Post_18,Image,614,438,270,24504,79575
01/11/2023,Instagram,Post_28,Video,240,194,166,7301,138422
08/08/2023,Facebook,Post_41,Image,853,190,193,1186,78517
09/04/2023,Instagram,Post_92,Carousel,7,356,270,83452,51087
4/22/2023,Twitter,Post_47,Text,476,118,35,11528,7939
3/30/2023,Twitter,Post_50,Text,672,42,52,17749,30945
09/04/2023,Instagram,Post_70,Video,864,433,52,18873,36392
5/16/2023,Twitter,Post_98,Text,215,17,198,79832,44255
06/02/2023,Instagram,Post_38,Text,107,8,0,70860,37925
05/10/2023,Facebook,Post_33,Text,409,54,58,48415,22651
06/08/2023,Facebook,Post_76,Carousel,945,4,75,58794,59165
3/21/2023,Facebook,Post_80,Carousel,857,101,97,37961,19007
05/11/2023,Instagram,Post_17,Image,460,142,82,83697,70873
1/29/2023,Facebook,Post_16,Carousel,967,430,153,84286,78890
11/02/2023,Twitter,Post_33,Image,976,42,299,33249,6839
3/22/2023,Twitter,Post_33,Video,408,4,110,66424,17901
12/05/2023,Instagram,Post_3,Carousel,954,6,149,93114,199046
7/17/2023,Instagram,Post_23,Text,56,225,287,91328,170487
02/09/2023,Facebook,Post_83,Carousel,761,372,42,84964,89766
11/27/2023,Facebook,Post_6,Image,51,361,274,6711,90817
11/02/2023,Twitter,Post_39,Carousel,647,263,201,18347,46663
6/28/2023,Twitter,Post_20,Text,63,421,86,60730,24927
01/01/2023,Twitter,Post_78,Carousel,986,480,161,35808,49041
9/21/2023,Twitter,Post_13,Carousel,812,342,46,28418,38501
6/20/2023,Facebook,Post_85,Video,521,168,35,36278,43602
7/16/2023,Twitter,Post_40,Image,237,34,261,39716,49661
1/30/2023,Instagram,Post_21,Carousel,540,72,243,32033,143202
3/13/2023,Facebook,Post_52,Image,473,455,52,4847,38015
12/24/2023,Twitter,Post_47,Image,47,461,128,16342,41283
8/16/2023,Facebook,Post_42,Carousel,393,283,158,96173,42063
4/16/2023,Twitter,Post_48,Text,232,260,285,6312,19495
09/09/2023,Twitter,Post_78,Video,297,223,21,77775,8664
12/20/2023,Twitter,Post_95,Video,76,120,172,94093,28859
4/16/2023,Facebook,Post_19,Video,468,110,276,65158,57706
12/23/2023,Facebook,Post_79,Text,732,461,18,32969,88365
8/13/2023,Facebook,Post_91,Text,351,364,84,37782,15182
2/19/2023,Instagram,Post_98,Text,798,139,227,22277,89100
10/01/2023,Instagram,Post_95,Video,967,182,266,25305,134205
08/03/2023,Instagram,Post_1,Carousel,886,457,201,83296,97327
3/26/2023,Twitter,Post_2,Image,993,464,258,81481,42167
04/12/2023,Instagram,Post_3,Text,966,495,276,91183,65501
6/18/2023,Facebook,Post_4,Carousel,928,423,235,90067,69641
7/21/2023,Facebook,Post_5,Carousel,869,465,206,90748,60790
